productId,sellerId,oriMinPrice,oriMaxPrice,promotionId,startTime,endTime,phase,productTitle,minPrice,maxPrice,discount,totalStock,stock,orders,soldout,productImage,productDetailUrl,shopUrl,trace,totalTranpro3,productPositiveRate,productAverageStar,itemEvalTotalNum,gmtCreate
4000575536603,229890389,US $189.90,US $189.90,1910049740,1626073200,1626677999,1,MISSFOX Magnetic Watch Women Luxury Brand Waterproof Diamond Women Watches Hollow Blue Quartz Elegant Gold Ladies Wrist Watch,US $17.09,US $189.90,91,,,142,,//ae01.alicdn.com/kf/H0052fa9c46fd498bb7595c97004361f8E.jpg_350x350.jpg,"//aliexpress.ru/item/4000575536603.html?pdp_ext_f=%7B%22sku_id%22:%2210000003227585606%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0775afac-7f55-4dcd-9b49-1290b85b4377",//aliexpress.ru/store/2780176?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0775afac-7f55-4dcd-9b49-1290b85b4377,"{""all"":{""pvid"":""0775afac-7f55-4dcd-9b49-1290b85b4377"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""0775afac-7f55-4dcd-9b49-1290b85b4377"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",142,0.0,4.6,0,
32840627909,231079801,US $90.03,US $90.03,1909409990,1626073200,1626418799,1,"Sapphire 34"" Bone Straight Bundles With Closure Brazilian Hair Weave Bundles With Closure Human Hair Bundles With Closure Remy",US $38.71,US $90.03,57,,,2591,,//ae01.alicdn.com/kf/Hd94cf5f0daf04d32acc9abc636d5fe564.jpg_350x350.jpg,"//aliexpress.ru/item/32840627909.html?pdp_ext_f=%7B%22sku_id%22:%2212000021943058779%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=cf22b09c-4fc0-46e6-a520-6b9d84e33c4d",//aliexpress.ru/store/3199059?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=cf22b09c-4fc0-46e6-a520-6b9d84e33c4d,"{""all"":{""pvid"":""cf22b09c-4fc0-46e6-a520-6b9d84e33c4d"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""cf22b09c-4fc0-46e6-a520-6b9d84e33c4d"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",2591,0.0,4.8,0,
33001549366,229762062,US $11.87,US $11.87,1909831471,1626246000,1626418799,1,O.TWO.O Eyelash Growth Serum Moisturizing Eyelash Nourishing Essence For Eyelashes Enhancer Lengthening Thicker 3ml,US $3.20,US $11.87,73,,,10079,,//ae01.alicdn.com/kf/H3f7b6ffd29974dd2973be5ed73145adeD.jpg_350x350.jpg,"//aliexpress.ru/item/33001549366.html?pdp_ext_f=%7B%22sku_id%22:%2212000018552367410%22,%22ship_from%22:%22RU%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c",//aliexpress.ru/store/2661166?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c,"{""all"":{""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",10079,0.0,4.7,0,
1005002277866404,240467848,US $129.95,US $129.95,1909551824,1626073200,1626418799,1,Women Smart band Watch Real-time Weather Forecast Activity Tracker Heart Rate Monitor Sports Ladies Smart Watch Men For Xiaomi,US $22.09,US $129.95,83,,,1214,,//ae01.alicdn.com/kf/H5d15b04e38654d0a879699ed1990d7fe4.jpg_350x350.jpg,"//aliexpress.ru/item/1005002277866404.html?pdp_ext_f=%7B%22sku_id%22:%2212000019882339724%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0775afac-7f55-4dcd-9b49-1290b85b4377",//aliexpress.ru/store/911708060?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0775afac-7f55-4dcd-9b49-1290b85b4377,"{""all"":{""pvid"":""0775afac-7f55-4dcd-9b49-1290b85b4377"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""0775afac-7f55-4dcd-9b49-1290b85b4377"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",1214,0.0,4.7,0,
4000217144663,237863514,US $149.90,US $149.90,1909409990,1626073200,1626418799,1,2021 New Mens Watches LIGE Top Brand Leather Chronograph Waterproof Sport Automatic Date Quartz Watch For Men Relogio Masculino,US $13.49,US $149.90,91,,,6571,,//ae01.alicdn.com/kf/H2c7437e05c0d49a483d18c5bb2089bdaD.jpg_350x350.jpg,"//aliexpress.ru/item/4000217144663.html?pdp_ext_f=%7B%22sku_id%22:%2210000002005787822%22,%22ship_from%22:%22ES%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0775afac-7f55-4dcd-9b49-1290b85b4377",//aliexpress.ru/store/5004225?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=0775afac-7f55-4dcd-9b49-1290b85b4377,"{""all"":{""pvid"":""0775afac-7f55-4dcd-9b49-1290b85b4377"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""0775afac-7f55-4dcd-9b49-1290b85b4377"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",6571,0.0,4.7,0,
1005001688547421,243383831,US $83.90,US $83.90,1909551824,1626073200,1626418799,1,DOOPAI Multicolor Genuine Leather Men's Belts Fashion Business Automatic Buckle Straps Ratchet Cow Leather Waistband 3.5cm Width,US $8.39,US $83.90,90,,,197,,//ae01.alicdn.com/kf/H07a4aed33b9b48cfb1562baedd01fb3bW.jpg_350x350.jpg,"//aliexpress.ru/item/1005001688547421.html?pdp_ext_f=%7B%22sku_id%22:%2212000017140341691%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d",//aliexpress.ru/store/5874477?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d,"{""all"":{""pvid"":""e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",197,0.0,4.8,0,
1005002363951776,248766638,US $11.39,US $11.39,1910049740,1626073200,1626677999,1,EARDECO Mobile Wired Headphones Bass In Ear Phone Earphone Stereo Headphone Earbuds Headset With Microphone Sport Earphones,US $0.99,US $11.39,91,,,433,,//ae01.alicdn.com/kf/H1fd75f3a7b604954a25facb3cc8435dbB.jpg_350x350.jpg,"//aliexpress.ru/item/1005002363951776.html?pdp_ext_f=%7B%22sku_id%22:%2212000020403089680%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c",//aliexpress.ru/store/911264145?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c,"{""all"":{""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",433,0.0,4.7,0,
32852654019,226979762,US $3.79,US $3.79,1909409990,1626073200,1626418799,1,Visofree Mink Eyelashes Clear Band Eye Lashes Crisscross Transparent Band False Eyelashes Handmade Dramatic Lashes Upper Lash,US $1.97,US $3.79,48,,,5150,,//ae01.alicdn.com/kf/H873d23388133448b838d39bc5f073fa3J.jpg_350x350.jpg,"//aliexpress.ru/item/32852654019.html?pdp_ext_f=%7B%22sku_id%22:%2212000018558631925%22,%22ship_from%22:%22%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c",//aliexpress.ru/store/3056050?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c,"{""all"":{""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",5150,0.0,4.8,0,
1005002281109399,235645781,US $85.65,US $85.65,1909551824,1626073200,1626418799,1,Denim Shorts Women High Waist Summer Women's Clothing Harajuku Shorts Smart Casual Basic Fashion Shorts Jeans Korean Style,US $16.27,US $85.65,81,,,205,,//ae01.alicdn.com/kf/H276138eb0c974500bf7d565233532479r.jpg_350x350.jpg,"//aliexpress.ru/item/1005002281109399.html?pdp_ext_f=%7B%22sku_id%22:%2212000019904011207%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c",//aliexpress.ru/store/5734012?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=51195f58-1486-4c9b-a4cb-b2d69e6bbc5c,"{""all"":{""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""51195f58-1486-4c9b-a4cb-b2d69e6bbc5c"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",205,0.0,4.9,0,
32982338666,232071719,US $239.90,US $239.90,1909832440,1626159600,1626332399,1,CURREN Casual Sport Watches for Men Blue Top Brand Luxury Military Leather Wrist Watch Man Clock Fashion Chronograph Wristwatch,US $21.59,US $239.90,91,,,12104,,//ae01.alicdn.com/kf/H391b315a25064cfcbe5a2341dd12f8d51.jpg_350x350.jpg,"//aliexpress.ru/item/32982338666.html?pdp_ext_f=%7B%22sku_id%22:%2212000020564056666%22,%22ship_from%22:%22CN%22%7D&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d",//aliexpress.ru/store/3598014?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d,"{""all"":{""pvid"":""e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""e6f0996e-08cb-4c23-92d4-dddfe0fe3e0d"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}",12104,0.0,4.8,0,
